color1,color2,transformed_color1,transformed_color2,distance,transformed_distance
"(0, 10, 169)","(23, 0, 170)","(0, 15, 164)","(0, 15, 164)",25.099800796,0.0
"(0, 10, 169)","(24, 0, 170)","(0, 15, 164)","(0, 15, 164)",26.0192236625,0.0
"(0, 10, 169)","(25, 0, 170)","(0, 15, 164)","(0, 15, 164)",26.9443871706,0.0
"(0, 10, 169)","(26, 0, 170)","(0, 15, 164)","(0, 15, 164)",27.8747197295,0.0
"(0, 10, 170)","(23, 0, 171)","(0, 15, 165)","(0, 15, 165)",25.099800796,0.0
"(0, 10, 170)","(24, 0, 171)","(0, 15, 165)","(0, 15, 165)",26.0192236625,0.0
"(0, 10, 170)","(25, 0, 171)","(0, 15, 165)","(0, 15, 165)",26.9443871706,0.0
"(0, 10, 170)","(26, 0, 171)","(0, 15, 165)","(0, 15, 165)",27.8747197295,0.0
"(0, 10, 171)","(23, 0, 172)","(0, 15, 166)","(0, 15, 166)",25.099800796,0.0
"(0, 10, 171)","(24, 0, 172)","(0, 15, 166)","(0, 15, 166)",26.0192236625,0.0
"(0, 10, 171)","(25, 0, 172)","(0, 15, 166)","(0, 15, 166)",26.9443871706,0.0
"(0, 10, 171)","(26, 0, 172)","(0, 15, 166)","(0, 15, 166)",27.8747197295,0.0
"(0, 10, 172)","(23, 0, 173)","(0, 15, 167)","(0, 15, 167)",25.099800796,0.0
"(0, 10, 172)","(24, 0, 173)","(0, 15, 167)","(0, 15, 167)",26.0192236625,0.0
"(0, 10, 172)","(25, 0, 173)","(0, 15, 167)","(0, 15, 167)",26.9443871706,0.0
"(0, 10, 172)","(26, 0, 173)","(0, 15, 167)","(0, 15, 167)",27.8747197295,0.0
"(0, 10, 173)","(23, 0, 174)","(0, 15, 168)","(0, 15, 168)",25.099800796,0.0
"(0, 10, 173)","(24, 0, 174)","(0, 15, 168)","(0, 15, 168)",26.0192236625,0.0
"(0, 10, 173)","(25, 0, 174)","(0, 15, 168)","(0, 15, 168)",26.9443871706,0.0
"(0, 10, 174)","(23, 0, 175)","(0, 15, 169)","(0, 15, 169)",25.099800796,0.0
"(0, 10, 174)","(24, 0, 175)","(0, 15, 169)","(0, 15, 169)",26.0192236625,0.0
"(0, 10, 174)","(25, 0, 175)","(0, 15, 169)","(0, 15, 169)",26.9443871706,0.0
"(0, 10, 175)","(22, 0, 176)","(0, 15, 170)","(0, 15, 170)",24.1867732449,0.0
"(0, 10, 175)","(23, 0, 176)","(0, 15, 170)","(0, 15, 170)",25.099800796,0.0
"(0, 10, 175)","(24, 0, 176)","(0, 15, 170)","(0, 15, 170)",26.0192236625,0.0
"(0, 10, 175)","(25, 0, 176)","(0, 15, 170)","(0, 15, 170)",26.9443871706,0.0
"(0, 10, 176)","(22, 0, 177)","(0, 15, 171)","(0, 15, 171)",24.1867732449,0.0
"(0, 10, 176)","(23, 0, 177)","(0, 15, 171)","(0, 15, 171)",25.099800796,0.0
"(0, 10, 176)","(24, 0, 177)","(0, 15, 171)","(0, 15, 171)",26.0192236625,0.0
"(0, 10, 176)","(25, 0, 177)","(0, 15, 171)","(0, 15, 171)",26.9443871706,0.0
"(0, 10, 177)","(22, 0, 178)","(0, 15, 172)","(0, 15, 172)",24.1867732449,0.0
"(0, 10, 177)","(23, 0, 178)","(0, 15, 172)","(0, 15, 172)",25.099800796,0.0
"(0, 10, 177)","(24, 0, 178)","(0, 15, 172)","(0, 15, 172)",26.0192236625,0.0
"(0, 10, 177)","(25, 0, 178)","(0, 15, 172)","(0, 15, 172)",26.9443871706,0.0
"(0, 10, 178)","(22, 0, 179)","(0, 15, 173)","(0, 15, 173)",24.1867732449,0.0
"(0, 10, 178)","(23, 0, 179)","(0, 15, 173)","(0, 15, 173)",25.099800796,0.0
"(0, 10, 178)","(24, 0, 179)","(0, 15, 173)","(0, 15, 173)",26.0192236625,0.0
"(0, 10, 178)","(25, 0, 179)","(0, 15, 173)","(0, 15, 173)",26.9443871706,0.0
"(0, 10, 179)","(22, 0, 180)","(0, 15, 174)","(0, 15, 174)",24.1867732449,0.0
"(0, 10, 179)","(23, 0, 180)","(0, 15, 174)","(0, 15, 174)",25.099800796,0.0
